id	items
15171994915E0BC53B2AED20CAEACB9A	7215457,7177905,7244827,6063843,6138827
15171995074F978F08F0B93F072C2760	5060402,5672509
1517199514AE8A5C5E2D882FDFC90AF8	7177905,7024493,7394053,6078501,7174291
151719952997379809FBF052CF801955	7519888,7509309,7362408,6911942,7508838,6911935
1517199577FB6D12E5D869098731BC25	7061724,6850660
1517199595B8C3A2DB2FE5FA34641168	7295794,7643318,6260518,6996333
15171996821329909984B81DE8D6CC87	7610015,6753874,7426806,7231557,7678680,5867067,6171946,7092375,5872202,7389909,7343645,7092392,6958770,7662435,6905798
15171997563B681E823A4FD74E2EC019	7676272,7618043,6987895,7643668,7007199
15171998840EE553AFB1A24731245EFB	6117453,7599824,7618358
1517199931A6AF362846BCD7124A6F56	7110304,6430338
15171999491324F73630B5B8FFD361F2	7239471,7509178,6240936
1517199977CA729D9E514035DB21B9D0	6406536,7110291,6148573,7249326,6748218,7418430,7011453,7628100,6942383,7021837,7174291,7018553,7558519,6830446,6486851,6402322
1517200020E07E58293F220041530AF4	6980194,6349809,6422545,6067801
151720005640BC4AB4361437BE75898A	1777212,1595983
1517200072382A151B52703DCCE3490F	6407620,5930296,7354413,7527087,7587376,5488515
1517200103496884ED9A8BA319384C75	6059862,7562918,7513886
1517200177EDF6B08634917B6B31C5E4	5616036,6124772
15172003709AA2A580E2BA8C0BDE4DD8	7109112,6093827,7290339
15172004098DFA227945FE28D3406921	7153412,6978959,7231468
15172006544DA7DA80EF06FB54BA16FE	7196886,7641809
15172006657E274B27B8EF9F34FD554E	7100586,7004683
1517200732FEA7B2354D10BAB23EF28D	7544970,7544933,7571487,7545253,7036679
15172009076EABE6A00D6CDC3B0EC9D5	7543660,7165248
1517200980A57E5F77600F4271E052BA	6774428,7683835,6820032,7684007
151720110200262157571BFE55FC4E76	6130840,6839577
1517201184EDC5729222CA5E74600D87	5950542,2456740,7454573
1517201185945D1656EF66DB11F40C2F	7414766,6799929,6778824,7517382
151720119446A455E30F21B051F2F995	7177726,7587376,7538470
151720125945A96052F9D090F3C3E28C	7144191,7089287,6563269,7244932,7286741,6537208,6923593,7031559,7088077,7442447,6923624,7125599,6503614
15172012602B633E654FEDB6AC92E095	6972861,7174291,3626253,6182543,6330814,7411624,7464117,7424585,6084409,6028890,6994664,7395455,7457359,7367894,7109112,7250685,7064264
151720126267A6ADAEB8FC652867C394	7600311,7480478,5943818,6075912,7519888
15172013347B22F4EC1FB74D31AFA72E	7077342,6604926,5427222
1517201363B6410E87327AC2BA6B17F6	6959117,7652089
1517201404B7128829D1FEB7B67BAB23	7285003,7075669
1517201468922248E7AD052DB7E63F42	6791172,6686170,5995812
1517201496939A8FE2DF3DF1C94777AB	6043434,1567414
151720160256A7105ACEEFFA58352DEF	7284391,6396890,6831391
1517201636302AE5257300D6BDE7B254	7177905,5592703
1517201660552AF04AC214956B2F9BA7	6430592,7597217,7209348,6609798
15172017238CB03B2110736249F47E50	5959567,5959557,6203404
151720174870F73FDF120936E7AE6056	6689011,7061728,7164187,6655190,7311508
1517201750C4EBF889369DBB412E3F6E	7135110,7135115
15172018041B13A0A4962C753365C0D3	7477860,7685651,7686731,7685652,6986013
15172018259C3AA95250250874E9C0A2	7060419,7287992,1194476,6943139
1517201836F62118E83A9DB959D4E241	6845428,5925610,7276235
1517201856F8B6CCC1636D4479F17039	6564905,7515076,5706152,6705393,6483967
151720188769B996C815B7141F717F46	5965097,7196616,7231905,7196651
1517201928719CADB08600F01BA49B14	7108722,6376511,7149309,6627063
151720192984E2AE09F68868AA701B8C	6045342,5623471
1517201945DDA37B99A46A4585ED4594	5572500,1942498,7199373,7199378,5868343
15172020242CC2796518F5AC7A5F9C5D	5737497,7667702
15172020436D5E6B57CC5AA5A01E784F	7293592,7449623
1517202102781349636FD7A92F38359A	7642469,7246099,7233519,7097313,5513843
151720213240B3D7735463404C87345C	7034192,6934014,6466625,7193110
151720214774F5E612823E87D4335A7D	7072359,7667702,6422002,6746541
15172022110C8048718D31089CFC2E71	7683372,6820032,7608936
15172022346BB75A5DE355B14583BF13	7385192,6083884,7418148,3225646
15172022904E0A650803948BC7DABDBB	7597239,7682347
1517202327DFA8CA0E7325BA43EE2A10	7665985,7666942
1517202375BD0BE6BBD0F8C6217A79E3	6688242,7685651,7685652
15172023900BF220974326FBCAF11B4D	6600357,6009947
15172024270FC86F08FDF1EB1C1C25EA	6941187,6933243,7240918,6920061,6920239,7039941,7241028,6920776
1517202441C4C07C33A6154478553EF7	7575523,7514285
1517202459BEF310ADAF0C86D7BC2AA4	7628648,7679139,6423407,6641313
1517202477349627828F0D7F9F6F75AF	5880467,7347532
1517202517D3E2988EB4CBC3B06E5EB7	7488228,5710600,1856599
151720252352891BC3F537605BFF59EA	2271498,7036099
151720262328145CE9C56D6EAA3546C4	7514931,7481745,7490510,7507774
1517202635801516E782F2BFB1E40C44	7265607,7427960,7276988
15172026773F8FB4B6BE6CD1ED7DDCFB	7125905,7623516,7673564,6950331,5610024,5673206
15172026913787F1CB9D0E612682A344	7229317,6753069,7488823,7527078
15172027249A50198832F803E671AED7	6911385,7328435,7103088,7181668,7177905,7080800,6746541
15172027576714F689C14A2F270DEE8A	6798601,6422545,6240936,7177905,7150414,6898613
1517202879A61246AEA6E085A641066E	7440993,7387828
15172029613275040A6E5933D2E9392B	6968498,7451394
15172029637225CE3FEC7570FFECECD6	7111368,7290219,7203617,7111358,7029010,6769818
1517202971EA53E0789AC9EED9274BC0	7102823,7102793
15172029871DBCB17EFF2F901BBACAD9	7630375,3655853
1517203002C55F4B124DB4D74D6C55A3	7007199,7015152
1517203006AFCE6215055BF529251471	7622867,7465944,7590680
1517203067C924C1A5DB05C36FB33360	6257387,6680855
1517203068317E870AD881B320E463F5	5901003,7174291,6960752,5488515,6053742,6820032,6399090,7209470,7013817,5762964
15172031220082EF2411620E1D758345	7660385,7642469,7233506,7413293,7517412,7654731
151720315131A382B4D893A485F1A01A	6955677,7611656
15172031813281917EA424C4A4572BB5	5756029,7109112,5980052
15172031888B2BD281414A81F02A3816	7449444,7517037,7095035
1517203193BC350CEF48906ACE11048B	7486957,7017278
151720319865DCB8C821B4B99EF676C2	7454633,7454655
151720321270F520FEA6C1F6628D1BBA	7052778,7153254,7579260
1517203221B858898DA0118B50BF6E46	5918431,4835282,6306833,7437144
1517203230F3B284E2720B62A3AB0770	6972208,6180075
1517203259008D2D47FA9D8029B3835F	7085364,7678898,7683128
15172032895EB92EB183A2372A113C3E	7447342,7574760
1517203293B4D85558E04AFC71BD4207	7498619,7258138,6137839
15172033090D4133FA7BC9B8EDB08633	7141931,7210874
15172033325103A4B95D69CE9C0409E8	7672542,7102772,7204192,6920784,6920793,6920775,6920789
151720338613887282F1AF951DF0B0A9	6916742,5883012,6791172
151720339879D7EE139F39FFDBE75671	7527312,6505596,6009016
151720341199311EAC310765B4853597	6969966,7135486
1517203414494593202E0A782866778B	7320359,7048514,6996024
151720353505465893DDD7332B9AF4CB	6686170,5565974,6005109
151720360815D1F6DC83E60C1C4E635E	7511697,6903557,7206466
151720365950D60D720524AD941E074D	6805437,1772210
1517203667FE03435D7C619E4902D6FE	7222810,7007823
1517203675869AE2779C90988726FAAB	7145894,6997232,3628877
15172036858A79E02D0FF87FB4915464	7514350,6834528,6970883,6831579,6985298,6911385
1517203695C310FDD4647FCB0E6213FC	3625674,3345603
15172037137B2733E9A6F580FF95B99C	6593145,6945954
151720373592FF2053B04797F7848309	6263067,6878854
1517203753F36FA2AF6C2041BDF30F19	7196329,6607139
1517203755A0D4CE395D2B0C86EDBB85	5778928,6026569
1517203779B9FB285F9FAA335C5B52AF	7573016,7544628,7657646
15172038176306052FFD012C2CE8252F	5466472,7174252
15172038394ED8AB3D4E47FF35F4788F	6483952,6423308,6564846,6483956
151720392325DB7583703809152DE449	3457723,3201816,3201007
151720394811FD2EC6888C4D40A4B51D	7419655,7131332
151720396224F9E3E7C35822A9F3D4BE	6399090,7196616,6737836
151720398655F6321DB5EEB99F521675	7383045,7592936,6923401,6731490,7632490,6928699,7159062,7570136,7124218,7676069,6917831,7039941,7584425
1517203997AC899D1FDEF59EFDF17D10	7215457,7486929,7541521,7476598,7446976,6798601,7024493,6575665,6349809,6822846,7459143,7451394
15172040189ECA14CEEE8599F8FC4421	7628562,7579616,7541419,6547124
15172040509D7AA29AEEE8560F37C1DA	6308206,6534600,7022348,6950987,6999043,6534605,6349809
1517204094F36FFFC52F2D805946358E	5930036,7646509
1517204178D3AE89100FF75A77E6A2A7	6531177,5867646
15172042020908D22D226DB72E9212F1	7413352,5852361
1517204232672A0B3AEB2F10C1F48279	7194107,5756029
1517204352BD4929BF03D9A99B468D7A	7360926,6221574,6336621,7137941,6837440
15172043832BED373B735633C99B7027	6445330,7643668
15172044517CF3B74AFFA6C411CBF28D	6688242,6757625
1517204463B3C8D9794DE7572F5A347A	3345603,7151245,7667307,7320359
15172044797698409085963D33441208	6977429,5652866,5651731,6534595,7632169
1517204505E2A2639B917CC0E0E628DF	7265359,7489565,7489572
1517204531D624851937FAAA2BDC27D9	7381187,7129135,5879762,7668828
151720454518659A112253317C464206	7632036,7439192
15172045465FC3F6A0AE879D5D0A1F24	7467978,7647636
1517204622FBC739A2B88AEB249A025F	7625120,7655008,5580596,7648437,7408979
151720462873E30D9651CFFDCE1C8644	6719837,1927979
15172047851DABB7718CBC0BB5CC7E64	1567414,7155725,7249717
1517204785A597D4B31B91E55C08284F	7174291,6645613,7679340,6456158,6989749
15172047923FF2DA6CD782329802AFE2	6778826,7150266,6448876
15172048113C8AC821B57F0134514421	6607695,7652663
1517204847212D9CEF8F0158A7980907	7577647,7683731,6606971
1517204888E5CF75ECF83B5BDFF965B0	7108784,6406197
15172049100C8D855E76194D4A966442	6093837,4202068
1517204915ED9FCDD7F22EA3889AE3D4	5909536,5801642,5580596
1517204922404020249EBBA0B22D9C87	3503093,5872202
1517204971A843EAF3D7565C7223AB26	6940797,6915129
1517205010005A995BE8E09A9078350C	6911385,7022348,6427524
1517205022102DB8FA010137082C9E99	5767285,6106759
1517205091ED41808BA9A47742A86877	6382630,7513960
15172051163504F9F5B39EAC7BEDD5A0	7506828,6661242,6932658
15172051315D42E3B66F10EEC93EE400	6670329,7265615
15172051363EDAB537E9000FD9EC861C	6498727,6955360
1517205164248B6F080B954DFD54E41C	6737836,7645023,7142304,7475206,7645015
1517205180313CDA4FFE0BFD6175CDF6	7663149,7602524,7602527
15172052620845DE8BE137F79903F9CE	6456179,6741836,7137730
1517205409E64B44054765C51F334F91	6753544,6878729,6804323,6878762
151720542271448AEB4685213F786741	7506179,1786075,7036215
1517205424F952DC0AEEB1CBD51B7D6D	6880661,7455070,7027336
1517205444B1FCBF89C5D278640B0ACA	7525408,7524226,7525129,7524234,7522923,7523013,7523070,7523089,7606148
151720550453E3919E56D39E0163EB7F	7429647,7241297
1517205544F7B4BDC38C20D5F611FC9D	6690728,6858328,6827127,6898613,6931958
151720555327CAB190222286974F190E	7112215,6882127,7217990
15172056212D7041B35EBD6399BA3C78	6633646,7383418
15172056528957018DE5EC3222386CD4	6941936,6147455,6730657
1517205653DD7BFD4022F6BC45C12464	6579655,6579658,6214268,7662301,7662297,7244960,5980052
1517205670793A61AF8B10460F0DDB7F	6120760,6755036,6102480,7584951
15172056970BD634DA124E33D21C8BFE	5852361,7413352
1517205727EB7E709CC3ED921BCE344F	6688242,6695929
151720574713C485D2BCD80DC378C81B	5939209,5962366
1517205757EF80AC5F226CDBD4364087	7565968,6171946,7092363,7600549,6804323,7092336,7448924,7456722
1517205767FCDFECB2AB2BEDD6E0E5A3	7618290,6492944,6549050
151720578993D0664EC78940123CD647	7094783,6319534
151720580303F6C2A78EC51860B89B77	6853488,6349809,6695101,7621359,7542459,7666921,7384748,7514023,6607140,7685656,7574380
15172058188AD69804C2009B28CAE0A9	6915882,6687510
1517205821FFA9DF4EE85CD9CBE1B6EA	7231436,6466625
15172058316555402E916DBDCE5A44E5	6300476,6595681
1517205831AA5A63EBC4451B9C67C52B	6554809,3969157
1517205861303A6A379209EF8194F9AB	7558405,5809863,5809862,3387777
15172058762A60D02BFC5D3EC22A4025	7510045,7413352,6891832,6968853,7437729
15172058866D126F73C2B5435B22B95E	7244487,6681332,7055013,6703756,7035092
1517205897FE8E6930835A9BE6FEB3EC	7618174,7640683
1517205922FB370BBEDC4CF35ECB9D8B	7180606,6814842
151721254009FAE0B10B80AE9C174432	6037696,7086744
1517212625E0B2007D1F5B728434D984	7212945,7598607,7237692
15172128069DD379153EAE183BA7675C	7111444,7475151
1517212859C76FEFB24A077A967702E8	6600470,7172369
1517213087E654784BDC360E5DBCACAF	7069927,6595542,7174252
15172132533054504E01D90EB97D36A1	7500779,7516332,7500793,7493651
1517213271846BAA0FE1F0BF1DDBF638	4533529,7029672
151721328503A97C3FCCFCC690B6A826	7261723,6943580,7403345
15172133100006C562F23AF3A4A03B44	5707353,6152179,5903844,5710424
1517213481BFC43E190269C8FA4F743C	6424150,7424114,5869145,7296649,6248142
1517213495310F6D09AB9B9CE798200C	7102904,7102839,7102920,7102831
1517213615FBFBE138B580EA068D86BA	4538458,4538288
1517213644D636CC804812E0A92171F7	7137730,7683298,6456179,7683293,7338034
1517213687455C1966AE0D9C17E16745	5492150,7449261,6872586,6842563,7669473,7685452
1517213697A94C84DF26129D0BC8E53D	7137705,3255007
15172137124FFC2C9CD2FC68E02100CD	7163539,7661729,6266494,7671410,6728573,6850324,7143101
15172137305E957DE0D059CBC168A757	6430592,7174291,5756029,7177905
1517213736FDB384E0B89583160852A2	6807439,7011295,5781385
1517213861700A38148596CC7676F7DC	6274488,5867646,7685606
1517213938745F2D656281E8BB9205B5	4877214,6422436,5576447
15172140173C39CA8FE1A44D78096F3A	7665991,7298259,5683111
15172140880E1257893FDCA1907244BC	7027522,6607139,7109112,7084833
1517214089F6D0C99B55587938172F92	6280599,7016645
1517214119695B890EFFF8A91A643223	4764930,7671016,7508487,6417647,7457359,7427039,7634482,7469011,7572932
1517214135F79147698A34F09C38B497	6996788,6004902,6665608
1517214180589CE7B955FE203AA6C93C	6680905,7004872
15172141949FE48E5CEC36E943A071A4	6997274,7492391,6997290,6084252,6583451
1517214217F507E4601854847A1224E0	7454837,6032359,7249848
1517214279A643327DEB9B32FACB79D6	7186902,7198491,7631597,7186905,7198485
15172142857CE115DE558F2E566750D5	7662125,5776936
1517214347FF5546F69505530F1F3CCD	6903964,6904005
1517214377350EF4743C41C940157567	7389283,7516669,7487767
15172144167E0949E8FD32C5A4807234	6349809,6820032
151721441898D402D144588FF87BBC83	7657821,3784661,6734327,5808252,6091158,7103383,3287884,7049312,7657832,5883497,7645192,5808248,7103357,7103324,7103290,7103353,3165016,5837390,6131138
15172144253B26DCE9756F501B04C221	6752988,7298234
1517214428F25BDDBDE8049C7AC68D90	6549298,7676634,6130660,5591285,6668061
151721443324E3F5069E159BD4D67B91	7383976,7015446,6645613,6456158,6741836
1517214442CBB4925E217182F448FD0A	5731914,5753136
15172145491A4A2A22BEA1B419077EDC	7670925,7680989
1517214719E748158C8630791D684164	5254134,4437998,7660679
15172148121A08D0C443DDFE8B6BACAB	7167649,6528824,7295515
1517214903C25FD21091A134B729795C	6422545,7189849
151721491300DD8F1043A5222E36EBB1	7224622,7527251,6909261,7109112
15172149235CB4447C639C884B7AB29D	7442746,7622851,5789930
15172150503FD624B32F54536EECD59C	7110190,5791710
15172150634C8AF4EC5F4F79FC9FD09F	7590726,5842539
151721507895F2A447BB0E4F97FA27BC	7491681,6423050
1517215176AB69A6CC7741FF1FC761C8	6911385,7507359
1517215185DF4ACC5ED45233F2381CFD	7645681,1595600,7426367
15172152682FA41BE919FA3C1FAB231C	7011400,7438050
1517215288070131C97DFBA4717DF698	7590012,6317143,7503133,6948283
151721530748D4F979BAA29616167D0E	6089367,6456155
1517215324ADE9F2F8C4AF287728B8AD	7202420,6091962,6765595
1517215353B53DCBC1E01ADCBE5108BA	6888211,7328435,6063843
1517215436291D88D541FC87528603C3	6053742,6399090,6911385,6858328
15172154835D93403C9D86208D162D0C	3206209,1772227,1772206
1517215489729ADE83FCE5FF9C785F57	6263891,6240936
151721556803280F4C60B082E348D8C7	6755721,7629070
1517215682BCB8FEFB57BED3A2D90F01	6784990,6416914
15172157592711627FAD8F5E8E285D63	7660646,7672040,7673082
151721579452D3608625A06240BC3619	7524361,7004691,5807663,7527106,7538997,6822846,7524350
1517215808F28EEDCF6116921C15A772	6449095,6814778
15172158158DD36A26F61E285DADDFE0	7578954,6662361,7135218
1517216052891C08784D26E5B4F6563F	6601242,6994936
15172162049F04A0B1C0700E6D8F46F7	6876041,7139863
1517216213BB14506506C4E4E81EEEDE	6221308,6858103,5434304
15172162710F20E979A1BB4098AD4091	7296046,6707572,7035141,6107801
1517216328C2C66D08CCCA9524508088	7311767,7505992,7424059,7244827,7439126
15172163497A746448738F2333F304C0	6236259,6924117
151721636374ABB8BBFDAA1027DD1BC9	6137839,7673929,7606041,6269312,7394420
151721636795B69F4BABAF4DEB279A88	7506429,7367193
151721642190B2734298508AC9195B64	1597628,6705393,1596643
1517216472D707829EC678994D4EF8F5	7065368,7144702,7291498,7096799,7231869
1517216611F1574FC9DA46566B0D900D	6041571,6527871,6094284
1517216654ECCD543B040FBDDD773604	5560654,7320359
1517216659780E6E49AD5219DB0B1724	7133946,6112860,7367893
1517216659AF6FA38D6D01FAF2C1D045	6831601,6830408,7661670,6830915,6840882
151721666457BB4F369A72E942A44420	6704904,6591031,6553497,6763205
151721672674BE2C923B70C9930E32FA	7205636,7405027
15172167965DEF0916C50F8B82F2242F	6977752,7077622,6235916
15172168231F401E5895369FFA43AE01	5149398,7448935,7592307,7497638,7647061,6622863
1517216840FF0A581B93CEC9327DA300	6911380,6690834
15172169054CD47125B5347C969F60F2	7196616,6763970
1517216910C14E6B2183E647BE4D4D65	6820032,6399293
1517216931E7022937F7861FDECBB8DF	7511697,5636258
15172169969F3C3F1CFD9CC427275A12	6417637,7668906,7438961,7111471
1517217001993448E72DEAC0476A1505	6764336,6526161
1517217069FEF101A4A77EB0468A1974	7413632,6763970
1517217150A16B9CA6BE8F062A68BDD8	7189560,7189566
1517217161A678495A5962E6A7362CF3	6879010,7508919,7097785
151721717749AD88416FCF719B5D0655	7049836,7049464,7328228,7681962,7413230
151721721881A4D079438B43029EA23C	6962387,6032671
151721726737866B0E33A7458CCDD402	6528824,7424280
15172173865F2A3DB3AF98F84DD19218	6063275,6062485
15172173878D30018651C898DFD95AEC	6372560,5870680,6088482
151721740071284E087801D41F579506	7071416,7653974,7119504,6804062
151721743639BFDA6E67A58B1E411DB0	7685651,7686731
1517217641D8D29D547C96A1A131C63E	6928632,7614252
1517217805FFC870076A64ABC7DAFABF	5427222,5773239
151721790313E565CD9621F458D67E8E	4793780,7590055,7059020,7573182,7196616
1517217904AB19A9CEB4569A62789E75	7513604,7498222,6607119,7221556
151721791120B86A5EDF87C22C96F0C6	6837059,6761054,5863364
1517218002C64C9A10032F722560D4E1	6550929,5724842,5780855,7294948,6452020,7446802
1517218023E6D4E4758884E068036EC6	7515590,7623375
15172180580ED42A3137CF1A2094C0FC	6690728,7512238
151721806935390EE5D26B7573C3EDB3	7354856,6715250,7354836
15172180724902388A885BEFC2FCEE77	6943580,7109640,7487358
1517218089BE970E5166FE540E01CEEC	7105780,7109112,6624181
1517218104F9E2082D37174437C8D7A9	6951145,5528882
15172181880CD689551638F7A39A09A1	6880050,7459778
1517218319F829EB33DE04DD78A9A269	6349809,6279508,6320274,5943815,6283427,6279506,5636258,6283430,6279115,6427524,6334203
1517218462F0EAB50355D71DBBB5A45C	7463515,7463526,7463498
1517218464AB226B6E401C59D46D18D3	7213408,4125027
15172185358794C0E14EA4353A61F111	6084434,6084428,6453539
15172186337A88612756E0C44B0F769A	6911628,5778928,6151184,6429681,6987807
1517218667B895400562A6D08D32540C	5909330,7239765
15172187735BEF9CDF6795914FFDAFA7	7533822,7449268
15172188720B552601F00F9CA2A18D90	6987888,7014547,7007823
151721889816D1A91B1FF1621CDE4C42	7029390,6852180
1517218913C8749A1E083AFAE6ACB67C	6945869,6716019,7403641,7672006,7679728,6269312
15172189211B5582B576DEF584E33999	6061409,5985714,6018982,5940364
1517218934BCF6FF6FD2F8977E6B56E0	6534481,7581582,6755945,7119563
1517218963ECBAB91AD8E116020B928A	3404290,7203641,7006621,6987779,5888753,7574975,7289596
1517218986EB9DFA586200C5283DACCB	7640403,6607140
1517218994156664512DB4E8E40EC5C5	7092161,7340430,7669233
1517219025F65EE35EFB41F92EAC659F	6026024,7215059,7644019,6766875
15172190277DC8859B6D79B3B7CCA5CE	6987934,7151085,6027708
151721911614AD9DA4F07B659D40F50B	7159537,7680989,7669310,7629809,5970957,5592703,5970962
15172191675F829E7612B86F4E901472	7498489,7179146,6905926,6956346,7004300,7241642,7619633,7447152,7249807,6622759,7673920,7454678,6930459,6843992,6769845,7592287,6993374,6947337,6999419,6762813
1517219178FC57C221251E21EF6DB039	5962506,2210487,5962510,6107924,5420852,5709067
15172192646D5263DE613B0761CBF28E	1402261,1445497,1445499
1517219279DC99B5E594AC649162FFAB	6798601,6483500,7570154,7656091,7531742,7155579,6681091,6943580,7516669,6822846,7496424
15172192832597D62B7CE5DCAC31AC86	7265607,7109112
151721935441236CF3359BA1FE70692B	6931958,6911385,7509776,7229013,7648007,6692336,6826441,7340351,6910252
1517219468BE89BB96019ED665AC1E46	6763970,6765595
1517219503A6AB1E9E6053C822C19C01	6705393,6333095
151721965474D917161ED96BAD5CD171	6548791,7530908,6808330,7143222,6798601,6063843,7375939
15172196638296D5418D784C43EB3623	7544615,6972861,7062296
15172197262F4D78D47FC319710FD2C0	7544702,6943580
1517219751B916D392C3741BF82C9852	7388891,7399645
15172198699060CA64EE5711BE60CF41	7447191,6349809,7683372
1517219904E8EC8A3A083DD822AA7122	6715736,7666479
1517219923458D1307C58AF50DAA1B1C	7509710,7509653
15172199749E23B05872415B77947269	7041578,7533449,7006589,7020980
15172200265812DC5D8789DDA51C8A0E	6842530,6713755,7514350,6349809
15172201292EF3F3E0993C5BB9B391FE	6125943,7022657,5942139,7501622,7672513
1517220166E28DBC529E125E2F45C6BF	7374331,7456870
1517220230CBA963B1009B378D202F81	7517391,7445752,5488515,7484850
15172202627C4668CB6CA2A2EE4B8FA4	6230576,7659951
1517220282243D04D625AA1F0A09E925	7014040,7619616,3372384,7011635
151722035876D6CD04EC2C1566CE8793	1744303,7167646,7648707,7109112,7108820,6911385
15172204722FA0A71C680FA1FD8F07F9	6822846,6428776,6004902,6820032,7105780,6053742,7109112
151722054358AD159FDEEA999EB1175D	7022348,7302619
1517220561D00AA27F0F0C2D8034D192	5748435,6905532,6616057,6972757,6141792,6430592,6349809
15172206083487257D8C095BD58C5564	7146901,7007199,5149398,7533930
1517220695AF47AC16AA03FB7A89255A	7186511,7406813
1517220723808140F612FB44C0FFBB95	7657363,7657432
15172207785F2869F9154E36A02B4D98	7646565,7509776,7623132,7183439,7367893,7209470,6952706
15172208386B342A27B1394F943B91FD	6008802,6740516,7451394
15172208675FE618A1323FF88C5344AC	7597998,7505386,7496639
1517220949105036B74D5DDF229C72B4	6831731,5853809
1517220965FB0FA7CC909AA2EA7E6248	7423749,6526110,7579260
1517220977965AE70F86C81F23AA5BA8	6876041,7074502
1517220986F0814EA8F316E0A509430B	7489565,6749233
1517221020589DD2E99E2D8727C13013	5846508,6285242
15172210419A28AC8D028A40693DC31C	7049543,7429700
15172210747DF01A9EC00ECA75003CBF	6094284,7671160,7244234,6047833
15172211714264659FE5CAFACD4146BD	7492581,6142179
1517221244BE5DDFF103F7E4312A6A3B	7589824,7589820,7530703
15172213897D69514D1D7A0534DA1751	7686881,7628298
15172214318C28C3FD4B0E8BEB556FD6	7389285,7439841,7217501,6563033,6381774,7687142
1517221611F42113D63F8D75D7830AB3	6763970,7484519,6047833
1517221619F5A3FFA551F380D17AE23B	5588110,7243294
15172216503C99FC946DD5B767ECE76C	6860811,7142286,7590737
151722167343C4D2869EFA2E359E0587	6586225,6876041,6312483,6263562
151722173072973B349BB4A51A9F0F7E	5991182,3017501
1517221787B3586E874CA4DF6F2386EF	6353600,6880587,7629284
15172218129EA738E7D641A1374FB22A	6867071,7607862
15172218213F88739306ED74D7CB8F82	6665532,6668341,6668339
1517221888EE9423D593B99D1C807347	5723486,6429085,7590055,6822705,7584332
1517221990093DDD55C78DAAE818E425	5729214,5722330,6988577,6972103
151722212406EBC0D5C0DDA02F2DE4F7	7414632,7066283,7466198,7282640,7038358,7367709,7223832,7067864,6509515,7414623,7527354,6750608,7265345
15172221616E8C479A2438B4A5DDFB2B	7276969,7137158,7134922
151722228953DF165ADF77D0F7DF1B31	7531701,6392715
15172225912E3D70226ADBB6A764AD9B	6841301,7584053,7196454
1517223081BA55E3131B7C7A11D6217A	7105780,7244827,7174291
15172231873911CCA410CB97BB3D8E91	7174291,7613586
151722341078A6D35750BFEF63B4BA54	6682744,7042702
15172234776496BE322A37C3DAEF3105	7298234,7177905,6746398,7579793,7667299,6798601,7685651
1517223585EA505BF37CF4688497EA25	7373706,7066205,7029078,6934338,7185779
15172238453F7423DFF3E3A6B8570B74	7183470,6644413,7481484
151722385292FFF36A2AAB7A8FE4D806	5885025,6858480,7058438,6831445
151722386347C31566B5ECFB596443C4	5891532,7242659,6804116,6622552,7441157,5992154,6138326,6537208,6406594
15172238665A33F886F73B564003C945	1445689,1445692,5838732
15172239673D99AA3352A6623D4BC9F7	7622652,7506834
1517224037984FF0BA2A6CAF2F5ABDA6	6448967,6448962,6993829,6976958,6747020,7498060,3597155,6421844,6448972,6991791
1517224074357972761916145474770E	7490640,7203641
1517224252BA33D3BC5BB89C51D70B9B	6766875,7094362,6430592,7152641
1517224433C408041A30698826C1CC17	7657281,7657209,7657241,7657248,7657309
15172245190920C564892373B827648C	6428776,7261743,6579933,7509776,6608146,7418157
1517224974F162CC83FEE84B0E976CA0	6632688,3675454,6088482
1517225030FE4EFC482FEB628577855E	7226149,7446976,6850711
15172250747D3B0A794853F58116AB14	7364615,7502326,7380150,7364617,7422272,6749998
1517225142ACDE8A6BB47ECE672D17CC	7682727,6046523,6214266,6253480,6214255,6214248,6913441,6791506
1517225233E6B353F1F1ADCA60DCAFCA	7007823,7666916
15172253102DCCA6B87E71FEE7E9384F	7244827,7400889,7196616,7146787,5983750
1517225351B7BC5F3EAD418522B4B77E	6495545,7007823,7089815,6546641,6659862
15172253802B79329B110E3A4509DEB0	5874502,5806842,6934924,7277929
1517225514A5B30439EE493E6BA6F673	7071395,6985031,6091970
1517225664DBFF1DACC810F34E65DAAD	7203641,6587470,7208352
1517225794C5D09CF3A59917CA883141	5749497,7362715,7362957,7250978
1517225821BC12131CE3A4932E3C5471	5636258,6308206,7084246
15172258319B7769B813CAABFC58F578	7674290,7437698,6896752,7219096,7598087,7427976,6972861,7501199,5909536,6276172,5538562,6449095,7166570,7086260
1517225978C09AAA5CB11BA23FBE237E	6100963,7014276,6958777,6691499,7007823
151722611389F532B16BF2183759076D	6461443,7172483
151722625250439E4E61019F785DD7BC	7261743,6688242,7152638,7676446,7685651,6952761
15172263078FB904E5A2D12CFEED1677	6911385,6094284
1517226328CFD71E27770EAE31A31737	7505295,6246910
1517226384D60207D0091921B8224748	5149818,5718742,6050882
1517226611565BF5F93CB2EFC2A42F1F	6909791,6979241
1517226817A781379EF0E51EA51ECD88	7681169,5874485
151722689894D5B4EC608E53429F2E2C	7288105,6560552,7024493,7573825,5657811
151722691973DA73157A8E5D9367BC9A	7683584,7506718,7244827,7022348,6943580,7667397,7430590,7460758,7515456
15172269270471D7CCF90B2A99F65668	7471888,6779063,7471934,7471954,1735116,6779051,7481276,6779059,6779054
